datarichiestapremio,id_player,nomepremio,puntipremio,tipopremio,formatPremio,deliveryMode
2022-01-20,489610.0,5€ Buono sconto Pampers,5500,basic,physical,home
2022-01-14,489610.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-30,398692.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2021-04-25,136318.0,Buono sconto Playmobil,6000,gift,digital,email
2022-01-31,136318.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-31,136318.0,20€ Buono sconto Pampers,14500,basic,physical,home
2022-06-12,1671188.0,Quad Racer Elettrico,25000,basic,physical,home
2022-01-06,228110.0,Calendario personalizzato,5500,basic,digital,email
2022-01-31,1535198.0,20€ Buono sconto Pampers,14500,basic,physical,home
2022-01-29,1520336.0,Velocipede Personalizzato,18000,basic,physical,home
2021-06-07,436400.0,Buono sconto Carrera,1000,gift,digital,email
2021-06-07,436400.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2022-01-07,436400.0,Cucina,16000,basic,physical,home
2022-01-15,436400.0,Buono Sconto Leolandia,0,special,digital,email
2021-09-01,226904.0,Velocipede,18000,basic,physical,home
2021-08-31,226904.0,Bicicletta Personalizzata,21000,basic,physical,home
2022-01-31,612360.0,Supermercato,14500,basic,physical,home
2021-12-04,188042.0,Supermercato,14500,basic,physical,home
2022-01-18,188042.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-18,188042.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-18,188042.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-02,1494060.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-22,1559022.0,10€ Buono sconto Pampers,9000,basic,physical,home
2022-01-25,606468.0,Cavallino gonfiabile,9500,basic,physical,home
2022-03-30,1153430.0,Quad Racer Elettrico,25000,basic,physical,home
2022-03-30,1153430.0,Scuola,22000,basic,physical,home
2022-01-21,1153430.0,Bicicletta Personalizzata,21000,basic,physical,home
2022-01-04,705472.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-27,139602.0,15€ Buono sconto Pampers,12000,basic,physical,home
2021-11-05,1204794.0,Calendario personalizzato,5500,basic,digital,email
2021-12-07,1204794.0,Calendario personalizzato,5500,basic,digital,email
2021-12-13,390622.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-01,1546282.0,Primi Passi,12500,basic,physical,home
2022-07-27,1546282.0,Cagnolino Trasportabile,8500,basic,physical,home
2022-01-19,903008.0,Primi Passi,12500,basic,physical,home
2021-11-27,30770.0,Buono Sconto Leolandia,1000,gift,digital,email
2022-01-29,30770.0,Valigetta del dottore,8000,basic,physical,home
2022-01-29,30770.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-29,30770.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-31,998126.0,Clinica Veterinaria,12500,basic,physical,home
2021-09-05,23620.0,Clinica Veterinaria,12500,basic,physical,home
2022-01-31,144534.0,15€ Buono sconto Pampers,12000,basic,physical,home
2022-01-31,612624.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2021-05-09,1229240.0,Festa della Mamma: Pochette,0,special,physical,home
2021-10-06,27310.0,Registratore di cassa,7000,basic,physical,home
2022-01-16,336010.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-16,336010.0,20€ Buono sconto Pampers,14500,basic,physical,home
2021-12-27,481646.0,Cavallino gonfiabile,9500,basic,physical,home
2021-12-27,481646.0,Buono Sconto Photosì,3000,gift,digital,email
2021-12-27,481646.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-15,320628.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-26,1372850.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-02-21,1372850.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-31,535610.0,Casetta Pretty,25000,basic,physical,home
2022-01-06,288002.0,Bicicletta Personalizzata,21000,basic,physical,home
2022-01-16,288002.0,Playset Aereo,9500,basic,physical,home
2021-04-19,1158898.0,Buono sconto Carrera,1000,gift,digital,email
2022-01-31,1158898.0,Ciondolino Manufatto,6000,basic,physical,home
2022-01-31,1158898.0,Ciondolino Manufatto,6000,basic,physical,home
2021-10-23,695824.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-18,695824.0,Playset Aereo,9500,basic,physical,home
2022-01-01,280330.0,Playset Aereo,9500,basic,physical,home
2022-01-30,653732.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-30,653732.0,Registratore di cassa,7000,basic,physical,home
2021-08-06,690278.0,Buono sconto Carrera,1000,gift,digital,email
2021-09-09,690278.0,Buono sconto My Sweetie Pie,3000,gift,digital,email
2021-12-24,690278.0,Primi Passi Personalizzata,12500,basic,physical,home
2021-12-24,690278.0,Buono Sconto Leolandia,0,special,digital,email
2022-07-29,690278.0,Bicicletta,23000,basic,physical,home
2021-11-23,690278.0,Buono Sconto Landoloux,9000,gift,digital,email
2021-11-04,690278.0,Buono Sconto Tonki,6000,gift,digital,email
2021-12-04,414568.0,Casetta Pretty,25000,basic,physical,home
2022-01-30,142618.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-07,406538.0,Casetta Pretty,25000,basic,physical,home
2022-01-11,458986.0,Banco lavoro,16000,basic,physical,home
2021-12-31,716022.0,Trattore,21000,basic,physical,home
2022-01-31,968942.0,20€ Buono sconto Pampers,14500,basic,physical,home
2022-01-31,968942.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-28,1498998.0,10€ Buono sconto Pampers,9000,basic,physical,home
2021-11-24,342594.0,Casetta Pretty,25000,basic,physical,home
2022-06-18,342594.0,Bicicletta,23000,basic,physical,home
2021-09-30,1100194.0,Buono sconto My Sweetie Pie,3000,gift,digital,email
2022-01-14,1100194.0,Cucina,16000,basic,physical,home
2022-01-14,1100194.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-20,1072188.0,Playset Aereo,9500,basic,physical,home
2022-01-31,362476.0,Flashcards della buonanotte,6000,basic,physical,home
2021-11-08,362476.0,Playset Aereo,9500,basic,physical,home
2021-11-08,362476.0,Buono Sconto Tonki,6000,gift,digital,email
2021-04-27,457566.0,Tazza personalizzata con foto,10000,basic,digital,email
2021-04-27,457566.0,Tazza personalizzata con foto,10000,basic,digital,email
2022-05-06,457566.0,Bicicletta,23000,basic,physical,home
2022-01-01,1121116.0,Playset Aereo,9500,basic,physical,home
2021-04-10,1121116.0,Buono sconto Carrera,1000,gift,digital,email
2022-01-14,90604.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2021-10-02,968776.0,Buono sconto My Sweetie Pie,3000,gift,digital,email
2021-12-14,968776.0,Bicicletta Personalizzata,21000,basic,physical,home
2022-01-17,598980.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-17,598980.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-31,381762.0,Tazza personalizzata con foto,10000,basic,digital,email
2022-01-31,381762.0,Playset Aereo,9500,basic,physical,home
2022-01-23,381762.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-15,688192.0,Buono Sconto Leolandia,0,special,digital,email
2021-10-02,688192.0,Velocipede Personalizzato,18000,basic,physical,home
2021-04-07,593684.0,Buono sconto Carrera,1000,gift,digital,email
2021-04-09,593684.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2021-12-30,593684.0,Trattore,21000,basic,physical,home
2021-07-08,200878.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-23,200878.0,10€ Buono sconto Pampers,9000,basic,physical,home
2022-01-28,200878.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-20,175198.0,Casetta Pretty,25000,basic,physical,home
2022-01-20,175198.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-08,1402052.0,Calendario personalizzato,5500,basic,digital,email
2022-08-04,1652846.0,Abrick 100 mattoncini,8000,basic,physical,home
2022-06-30,1694752.0,Scuola,22000,basic,physical,home
2021-08-14,1422614.0,Pochette summer,0,special,physical,home
2021-12-28,1369426.0,Buono Sconto Leolandia,0,special,digital,email
2021-11-23,1369426.0,Buono Sconto Zac4Kids,3000,gift,digital,email
2021-11-03,1369426.0,Buono Sconto Leolandia,1000,gift,digital,email
2021-12-21,1622156.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-25,1622156.0,Cucina,16000,basic,physical,home
2021-08-18,651888.0,10€ Coupon Hero*,0,special,physical,home
2022-01-22,651888.0,Primi Passi,12500,basic,physical,home
2022-01-13,1296386.0,Inventa favole Montessori,6000,basic,physical,home
2021-12-30,1296386.0,Buono Sconto Leolandia,0,special,digital,email
2021-11-26,1296386.0,Buono Sconto Zac4Kids,3000,gift,digital,email
2021-11-24,1296386.0,Buono Sconto Leolandia,1000,gift,digital,email
2021-12-31,1337642.0,5€ Buono sconto Pampers,5500,basic,physical,home
2022-01-15,201168.0,Cucina,16000,basic,physical,home
2022-01-15,201168.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-30,466898.0,Velocipede,18000,basic,physical,home
2022-01-24,675288.0,Velocipede,18000,basic,physical,home
2021-11-07,54484.0,Cucina,16000,basic,physical,home
2022-01-22,54484.0,Calendario personalizzato,5500,basic,digital,email
2022-01-30,18562.0,Calendario personalizzato,5500,basic,digital,email
2022-01-30,18562.0,Inventa favole Montessori,6000,basic,physical,home
2021-06-09,582314.0,Buono sconto Playmobil,6000,gift,digital,email
2021-06-09,582314.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2021-07-26,582314.0,Buono sconto Carrera,1000,gift,digital,email
2021-08-01,582314.0,Buono sconto My Sweetie Pie,3000,gift,digital,email
2021-12-14,582314.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-24,594396.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-24,594396.0,Valigetta del dottore,8000,basic,physical,home
2021-11-26,376276.0,Supermercato,14500,basic,physical,home
2022-01-26,438540.0,Cavallino gonfiabile,9500,basic,physical,home
2021-12-22,322468.0,Registratore di cassa,7000,basic,physical,home
2022-01-23,85426.0,Clinica Veterinaria,12500,basic,physical,home
2022-01-17,1552344.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-17,1552344.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-14,1552344.0,Banco lavoro,16000,basic,physical,home
2022-01-21,1021826.0,Inventa favole Montessori,6000,basic,physical,home
2022-01-22,333648.0,Cucina,16000,basic,physical,home
2022-01-22,333648.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-22,333648.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-04-06,1104968.0,Buono sconto Carrera,1000,gift,digital,email
2022-01-23,1263930.0,Cucina,16000,basic,physical,home
2022-01-31,1263930.0,5€ Buono sconto Pampers,5500,basic,physical,home
2022-01-02,1634100.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-18,246148.0,Supermercato,14500,basic,physical,home
2022-06-01,723050.0,Buono Sconto Tantosvago,5500,basic,digital,email
2022-05-16,723050.0,Ruspa,14500,basic,physical,home
2021-11-26,183376.0,Cucina,16000,basic,physical,home
2022-01-11,1001534.0,Bicicletta Personalizzata,21000,basic,physical,home
2022-01-28,673094.0,1 mese di FitPrime TV,5500,basic,digital,email
2022-01-20,149976.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-20,149976.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-16,625384.0,Bicicletta,21000,basic,physical,home
2022-01-31,551204.0,Supermercato,14500,basic,physical,home
2022-01-31,551204.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-13,301586.0,Valigetta del dottore,8000,basic,physical,home
2022-01-20,71918.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2021-11-10,71918.0,Buono Sconto Leolandia,1000,gift,digital,email
2022-02-02,71918.0,Clinica Veterinaria,12500,basic,physical,home
2021-12-29,292776.0,Trattore,21000,basic,physical,home
2021-09-29,679740.0,Banco lavoro,16000,basic,physical,home
2021-09-29,679740.0,Valigetta del dottore,8000,basic,physical,home
2022-06-11,679740.0,Bicicletta,23000,basic,physical,home
2022-01-10,344726.0,Banco lavoro,16000,basic,physical,home
2022-01-04,701134.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-27,701134.0,Trattore,21000,basic,physical,home
2021-12-31,1087658.0,Valigetta del dottore,8000,basic,physical,home
2021-11-12,176940.0,Flashcards della buonanotte,6000,basic,physical,home
2021-11-13,452748.0,Velocipede Personalizzato,18000,basic,physical,home
2021-03-01,315122.0,Buono sconto Playmobil,6000,gift,digital,email
2021-03-01,315122.0,Buono sconto Carrera,1000,gift,digital,email
2021-11-06,315122.0,Calendario personalizzato,5500,basic,digital,email
2022-01-31,315122.0,Buono Sconto Photosì,3000,gift,digital,email
2021-03-23,1047842.0,Buono sconto Carrera,1000,gift,digital,email
2021-06-23,1047842.0,Buono sconto Playmobil,6000,gift,digital,email
2021-05-18,1047842.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2021-12-15,378988.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-31,378988.0,Clinica Veterinaria,12500,basic,physical,home
2022-06-08,1554124.0,Flashcards number,6000,basic,digital,email
2022-01-28,575326.0,Cucina,16000,basic,physical,home
2021-12-03,575326.0,Buono Sconto Landoloux,9000,gift,digital,email
2021-12-03,575326.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-31,428746.0,Clinica Veterinaria,12500,basic,physical,home
2022-01-30,522650.0,Banco lavoro,16000,basic,physical,home
2022-01-30,338468.0,Primi Passi Personalizzata,12500,basic,physical,home
2021-12-07,126652.0,Valigetta del dottore,8000,basic,physical,home
2022-01-28,121598.0,Supermercato,14500,basic,physical,home
2021-11-23,490898.0,Bicicletta,21000,basic,physical,home
2021-11-23,490898.0,Trattore,21000,basic,physical,home
2022-01-30,1211080.0,Inventa favole Montessori,6000,basic,physical,home
2022-01-12,1424778.0,10€ Buono sconto Pampers,9000,basic,physical,home
2022-01-10,665394.0,Clinica Veterinaria,12500,basic,physical,home
2022-09-02,1191518.0,Macchinetta del Caffe,7000,basic,physical,home
2021-09-01,266040.0,Buono sconto MyMi,9000,gift,digital,email
2022-01-29,266040.0,Trattore,21000,basic,physical,home
2021-07-21,471298.0,Calendario personalizzato,5500,basic,digital,email
2022-09-04,372074.0,Cagnolino Trasportabile,8500,basic,physical,home
2021-11-17,372074.0,Cucina,16000,basic,physical,home
2022-01-16,372074.0,Registratore di cassa,7000,basic,physical,home
2022-01-09,1626860.0,Bicicletta,21000,basic,physical,home
2022-01-18,1626860.0,Bicicletta Personalizzata,21000,basic,physical,home
2021-10-01,1249524.0,Trattore,21000,basic,physical,home
2022-06-06,1249524.0,Ruspa,14500,basic,physical,home
2022-01-30,130218.0,Velocipede Personalizzato,18000,basic,physical,home
2022-01-14,565746.0,Calendario personalizzato,5500,basic,digital,email
2022-01-30,1609520.0,Cavallino gonfiabile,9500,basic,physical,home
2021-09-20,90408.0,Cucina,16000,basic,physical,home
2022-01-16,90408.0,Registratore di cassa,7000,basic,physical,home
2022-01-31,991170.0,Cavallino gonfiabile,9500,basic,physical,home
2021-12-11,353708.0,Valigetta del dottore,8000,basic,physical,home
2022-01-22,353708.0,Supermercato,14500,basic,physical,home
2022-01-10,88264.0,Cavallino gonfiabile,9500,basic,physical,home
2021-07-14,957880.0,Trattore,21000,basic,physical,home
2022-01-27,957880.0,Cucina,16000,basic,physical,home
2021-11-19,1202826.0,Calendario personalizzato,5500,basic,digital,email
2021-09-01,1202826.0,Buono sconto Semiperdo,3000,gift,digital,email
2021-09-01,1202826.0,Buono sconto My Sweetie Pie,3000,gift,digital,email
2021-11-08,1202826.0,Buono Sconto Leolandia,1000,gift,digital,email
2022-01-06,1126320.0,Banco lavoro,16000,basic,physical,home
2021-08-22,989160.0,Primi Passi Personalizzata,12500,basic,physical,home
2022-01-28,989160.0,Playset Aereo,9500,basic,physical,home
2021-09-02,989160.0,Buono sconto Semiperdo,3000,gift,digital,email
2021-09-02,989160.0,Buono sconto MyMi,9000,gift,digital,email
2021-09-02,989160.0,Buono sconto My Sweetie Pie,3000,gift,digital,email
2021-10-16,460096.0,Trattore,21000,basic,physical,home
2022-01-29,435340.0,Registratore di cassa,7000,basic,physical,home
2022-01-29,435340.0,Buono Sconto Photosì,3000,gift,digital,email
2021-10-30,354544.0,Velocipede Personalizzato,18000,basic,physical,home
2021-07-17,354544.0,Buono sconto Playmobil,6000,gift,digital,email
2022-01-18,354544.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-03,389860.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-11-08,389860.0,Primi Passi Personalizzata,12500,basic,physical,home
2021-12-11,940516.0,Calendario personalizzato,5500,basic,digital,email
2022-01-10,87738.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-13,87738.0,Trattore,21000,basic,physical,home
2022-01-13,87738.0,Registratore di cassa,7000,basic,physical,home
2021-04-20,686762.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2021-11-22,686762.0,Primi Passi Personalizzata,12500,basic,physical,home
2021-11-22,686762.0,Primi Passi Personalizzata,12500,basic,physical,home
2021-12-15,206676.0,Bicicletta,21000,basic,physical,home
2021-12-07,199170.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2021-12-29,602904.0,Calendario personalizzato,5500,basic,digital,email
2021-12-29,602904.0,Valigetta del dottore,8000,basic,physical,home
2021-12-27,561152.0,Primi Passi Personalizzata,12500,basic,physical,home
2021-06-09,160462.0,Velocipede,18000,basic,physical,home
2021-06-14,160462.0,Velocipede,18000,basic,physical,home
2022-08-02,160462.0,A pesca,5500,basic,physical,home
2022-05-17,160462.0,A pesca,5500,basic,physical,home
2022-01-20,576916.0,Banco lavoro,16000,basic,physical,home
2021-10-27,432300.0,Cucina,16000,basic,physical,home
2022-01-31,432300.0,Valigetta del dottore,8000,basic,physical,home
2021-10-03,22760.0,Primi Passi,12500,basic,physical,home
2022-01-10,22760.0,Playset Aereo,9500,basic,physical,home
2022-01-15,71746.0,Supermercato,14500,basic,physical,home
2022-01-15,71746.0,Buono Sconto Photosì,3000,gift,digital,email
2021-10-23,136412.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-06-25,136412.0,Scuola,22000,basic,physical,home
2021-08-08,1073690.0,1 mese di FitPrime TV,5500,basic,digital,email
2021-12-11,1563644.0,Buono Sconto Clementoni,1000,gift,digital,email
